"age_Ma","d13CO2_2p5","d13CO2_25","d13CO2_50","d13CO2_75","d13CO2_97p5"
26.849863,-6.24328697805038,-5.84986438235781,-5.64922907485261,-5.44336903926639,-5.05708585508762
26.949863,-6.25658599929929,-5.86278884427983,-5.66147706387622,-5.45404824629699,-5.06729629583262
27.049863,-6.27174028872882,-5.88100676482183,-5.67965034421241,-5.47190817249934,-5.08659304784245
27.149863,-6.27595964996114,-5.8865942384079,-5.68474165923078,-5.47972585125185,-5.08808780083669
27.249863,-6.28742551317444,-5.89894436235522,-5.6969279435939,-5.49288312888477,-5.10288275380284
27.349863,-6.29147630768755,-5.90321819065899,-5.69998032885711,-5.49654720638411,-5.10454194050886
27.449863,-6.28633629446996,-5.89546181324227,-5.69218543495249,-5.48815547003409,-5.09800935961242
27.549863,-6.2712320339841,-5.88578177512846,-5.68212631021336,-5.47815958736029,-5.08825468849333
27.649863,-6.27407377479608,-5.88647922631008,-5.68437802616625,-5.48164260386855,-5.09020597327048
27.749863,-6.27702245477459,-5.88842821853783,-5.6868046173428,-5.48246324314626,-5.09192046800949
27.849863,-6.27808641827281,-5.88868065672445,-5.68657718027756,-5.48328308022177,-5.09273929634288
27.949863,-6.28860470245765,-5.89783925720994,-5.694351053852,-5.49211447249232,-5.09843576313251
28.049863,-6.31385734843105,-5.92070974911013,-5.71882850552621,-5.51530547479984,-5.12204671518193
28.149863,-6.32367732026226,-5.93168106005876,-5.73008914067937,-5.52760499225737,-5.13622750869436
28.249863,-6.32362520922756,-5.93044847897792,-5.72828923482627,-5.52623594531691,-5.13792160140992
28.349863,-6.31983036918121,-5.92641269139978,-5.7239993378825,-5.52183752611511,-5.13082133601259
28.449863,-6.32128281075146,-5.9277572183653,-5.72821822574996,-5.52364391394078,-5.13236540966018
28.549863,-6.3302885257223,-5.93516259683074,-5.73456716418103,-5.53015439884202,-5.13887773104162
28.649863,-6.31739412533636,-5.92445365568226,-5.72468453770221,-5.52201037987937,-5.1298214242867
28.749863,-6.29725416898258,-5.9023151488849,-5.70268831535497,-5.49960251342316,-5.1096132763539
28.849863,-6.27532499712298,-5.88106906693462,-5.68074508479484,-5.47862791382001,-5.08829014062349
28.949863,-6.25344097534649,-5.86209415002451,-5.66240358256863,-5.4576069190902,-5.06765524731855
29.049863,-6.24580869713927,-5.85744887731127,-5.65608431684965,-5.45117103554843,-5.06181359145051
29.149863,-6.24416760264217,-5.85421458665071,-5.65231241062107,-5.44835246249232,-5.05921316135343
29.249863,-6.24476908124088,-5.85156725030281,-5.65026351125944,-5.44578938202511,-5.05851912549285
29.349863,-6.24359025023198,-5.84853768740637,-5.64656414341674,-5.44363870398524,-5.05698863101958
29.449863,-6.2280120441137,-5.83323238339432,-5.63069103226936,-5.42712640597334,-5.04102834586846
29.549863,-6.21287801220131,-5.82056715944274,-5.61808382450095,-5.41546092525131,-5.0282992330077
29.649863,-6.19775602973956,-5.80546389508007,-5.60408598829121,-5.40151385978114,-5.01336828998817
29.749863,-6.19413714202391,-5.80147670419445,-5.59966402536901,-5.39597846707312,-5.00413269635283
29.849863,-6.18296159435131,-5.79144019001802,-5.59065027972096,-5.38672857927976,-4.99714219289824
29.949863,-6.16355295871133,-5.76695231120903,-5.56542023055803,-5.36177354514619,-4.97069125551727
30.049863,-6.14056177099858,-5.74635774370938,-5.54390206516545,-5.34177450892776,-4.95029066066332
30.149863,-6.12059256921916,-5.72953223000146,-5.52633653581157,-5.3250774075564,-4.93501774663781
30.249863,-6.11566849075836,-5.72179354285863,-5.5202647773091,-5.31814288287595,-4.92297475489887
30.349863,-6.10808816482941,-5.71576405267119,-5.51534361917423,-5.31162718866384,-4.91664461748459
30.449863,-6.10484722844811,-5.71159718261456,-5.50932121631838,-5.30414502286945,-4.91222820175445
30.549863,-6.06456098750744,-5.67477423425786,-5.47205412971548,-5.26748368069484,-4.87587577326793
30.649863,-6.03549382123335,-5.64345605434758,-5.44301382235095,-5.23815724900805,-4.84103859075816
30.749863,-6.00426856934611,-5.61220420160516,-5.41140090512836,-5.20653017418589,-4.80865060336492
30.849863,-5.97771413349831,-5.58762798140928,-5.38780915618612,-5.18260254351123,-4.7872046067013
30.949863,-5.95755494254457,-5.57034492164665,-5.36934435141464,-5.16632141456105,-4.76975441566124
31.049863,-5.952206655769,-5.56216367034624,-5.36003470214412,-5.15725404739835,-4.76389743566594
31.149863,-5.9515147952912,-5.56121794810803,-5.36008210876491,-5.15615827654655,-4.76546370505307
31.249863,-5.9564028580166,-5.56639224477446,-5.36501975689379,-5.16167671054597,-4.76861464361059
31.349863,-5.9746589212448,-5.58248587989811,-5.38144964333259,-5.17704944972166,-4.78632068306437
31.449863,-5.97845378631417,-5.58662733218331,-5.38523557633894,-5.18147980988653,-4.79353167137422
31.549863,-5.97480653210699,-5.58018481232288,-5.38029192128534,-5.1763169411721,-4.78617546170312
31.649863,-5.97685442835552,-5.58456728191965,-5.38367652678753,-5.17902279280438,-4.79005325014679
31.749863,-5.98325033867409,-5.59357905092991,-5.39142446758902,-5.18800457431677,-4.79675021558495
31.849863,-5.98712796737825,-5.59677597282837,-5.39463521302166,-5.19090110492313,-4.79924920741013
31.949863,-5.98414049274079,-5.59023053155636,-5.38675473165005,-5.18344446827508,-4.78834325674103
32.049863,-5.97494709255403,-5.58415057905275,-5.38172539597063,-5.1779092808197,-4.78551098250364
32.149863,-5.96341678565517,-5.57682665754565,-5.37237633309989,-5.16865293193379,-4.77805181371366
32.249863,-5.94157525575257,-5.55490644892365,-5.35090794709888,-5.14849149878043,-4.75696472331656
32.349863,-5.91406905743805,-5.52762766225773,-5.32210233444664,-5.12104327848304,-4.73075655415803
32.449863,-5.88611196647438,-5.49904499245582,-5.29480786617588,-5.09310061335512,-4.69926592463857
32.549863,-5.86093094148076,-5.47309668451846,-5.26970488688887,-5.06723097006015,-4.67731984309837
32.649863,-5.82972162756393,-5.44237064545908,-5.2374710609313,-5.03301710845114,-4.64229704812549
32.749863,-5.80621533656132,-5.41642754115291,-5.2137518056216,-5.00931647725896,-4.61792347648417
32.849863,-5.78416143316216,-5.39186820358283,-5.19020616489258,-4.98480622602619,-4.59525413707916
32.949863,-5.76392517549805,-5.37403988759262,-5.17218453313918,-4.96673400491934,-4.57797835186595
33.049863,-5.73792028973311,-5.34842993641732,-5.14316771737377,-4.9390148929679,-4.55020680673695
33.149863,-5.71006813031324,-5.31627722447147,-5.11363285233287,-4.91115826212984,-4.51892563240869
33.249863,-5.67772313825282,-5.28648126583214,-5.08307351428969,-4.88001333727504,-4.48520358463396
33.349863,-5.6558719882568,-5.26655733662762,-5.06384111451714,-4.8595983155959,-4.46570911614509
33.449863,-5.64846900906311,-5.26021751239079,-5.05589761547068,-4.85337351445783,-4.45871990091256
33.549863,-5.65135290698914,-5.25858597161676,-5.05443282637189,-4.85124596268069,-4.46122880774616
33.649863,-5.67458134697991,-5.28332796740457,-5.08045000435007,-4.8757264920307,-4.48687027155776
33.749863,-5.72909900652322,-5.33639651804379,-5.13307130342239,-4.92852409165919,-4.53982647648964
33.849863,-5.77295526584535,-5.38261538106606,-5.17852993507304,-4.97505981055295,-4.58306588633321
33.949863,-5.82440931827753,-5.43140452627946,-5.22760904503859,-5.02448541378879,-4.62972873421556
34.049863,-5.87836450999903,-5.48567538098771,-5.28336161047739,-5.07879827725927,-4.68976019717208
34.149863,-5.91804161473703,-5.52706085456419,-5.32399973657799,-5.1193776557905,-4.73264143697299
34.249863,-5.93568214036619,-5.54505164585673,-5.34353573435359,-5.13749123923404,-4.75112641397016
34.349863,-5.9193961075074,-5.53216553934449,-5.32906332343291,-5.12541806508485,-4.73643612577763
34.449863,-5.89954359862482,-5.50975738096119,-5.30725955690338,-5.10299341776618,-4.71277895823877
34.549863,-5.86825183081252,-5.4789921807497,-5.27838244996226,-5.07390301639227,-4.68331573777905
34.649863,-5.84961160162504,-5.4562470153291,-5.25567779733413,-5.04943297223828,-4.65904303189261
34.749863,-5.83316059659671,-5.43888920423142,-5.23760272914422,-5.03272350531483,-4.64320719904591
34.849863,-5.81893210873121,-5.42814327815814,-5.22486838650914,-5.02183245757187,-4.62880826132542
34.949863,-5.80264867204286,-5.40729784430193,-5.20695762266941,-5.00179292292378,-4.60926160458946
35.049863,-5.7652417534306,-5.37315827851435,-5.17049259100309,-4.96705399461016,-4.57656335036734
35.149863,-5.72987714051528,-5.33803666300378,-5.13674984928446,-4.93411385762284,-4.54337090591905
35.249863,-5.69319043868295,-5.30547805106615,-5.10278375973409,-4.8999965216433,-4.50646624784495
35.349863,-5.66467365662968,-5.2713777436272,-5.06968634190669,-4.8650201264491,-4.47187803663714
35.449863,-5.62563791822786,-5.23304647066999,-5.03150921271756,-4.8283984438781,-4.43686283860706
35.549863,-5.59985640103902,-5.20701554598015,-5.00383480144331,-4.79952263361448,-4.40967132444035
35.649863,-5.57300256373608,-5.17884238885438,-4.97654658561313,-4.77234617805655,-4.37893787173567
35.749863,-5.53856803088635,-5.15141943718235,-4.94741644339825,-4.74321977123329,-4.35237153350548
35.849863,-5.51122412812109,-5.11718184999637,-4.91482208318878,-4.71049927645535,-4.32317609205074
35.949863,-5.47265780631147,-5.07597571182334,-4.87469513607806,-4.67023838475205,-4.28505261472755
36.049863,-5.42223046083625,-5.02635365871859,-4.82446986618485,-4.61987441575554,-4.23104704558817
36.149863,-5.36345545387342,-4.97147522714327,-4.76948410346959,-4.56619278048374,-4.1757120069365
36.249863,-5.30299582887422,-4.90922581776097,-4.70597097201786,-4.50466062099295,-4.11358772135887
36.349863,-5.24168185610273,-4.84955742971196,-4.64725931165398,-4.44420935158564,-4.05239683134096
36.449863,-5.20182171971174,-4.8101487766461,-4.60690797559108,-4.40250191150256,-4.01357580390922
36.549863,-5.18368740575438,-4.79137344692024,-4.58845230903792,-4.38392211869681,-3.99298237959143
36.649863,-5.19123272423156,-4.79577273461704,-4.59405280999754,-4.38835106205622,-4.00014506003387
36.749863,-5.19546774610806,-4.80642590696409,-4.60428939969521,-4.39825829135185,-4.01050404456843
36.849863,-5.20701691721477,-4.81992169142034,-4.61567686983434,-4.4114750068591,-4.02459968109427
36.949863,-5.21758321601052,-4.83058462092916,-4.62642782773901,-4.42187808162274,-4.03240953852539
37.049863,-5.23453155938958,-4.84539291038433,-4.6413649518752,-4.43730945422184,-4.04998470165963
37.149863,-5.24418763960242,-4.85251326740246,-4.64850681026118,-4.44417132165114,-4.05488431363122
37.249863,-5.24353213635084,-4.85346028597932,-4.65010485215548,-4.4453839123555,-4.05488029787871
37.349863,-5.24902294347715,-4.85719087747428,-4.6537859488446,-4.4520049314976,-4.05702154719604
37.449863,-5.26116364655302,-4.86792580574225,-4.66455411863588,-4.46040996674492,-4.06858234483301
37.549863,-5.28465216335683,-4.88895341112576,-4.68635577682092,-4.48266094892529,-4.09046321886713
37.649863,-5.31215393980669,-4.92077700826007,-4.71674930983506,-4.51255763142566,-4.12190668179187
37.749863,-5.33324887025219,-4.94434473625473,-4.7408270202124,-4.53774116919823,-4.14866176966653
37.849863,-5.35442994326836,-4.96374913610264,-4.75984755862108,-4.558446866085,-4.16475998756856
37.949863,-5.36090464685071,-4.97171832787995,-4.76886576964525,-4.56508269257709,-4.17120941662294
38.049863,-5.35519422387243,-4.9670096759514,-4.76482168231866,-4.56110714233889,-4.17046185916205
38.149863,-5.3623290329299,-4.97587271650812,-4.77251867784733,-4.5695115353298,-4.18137769050753
38.249863,-5.36576541926941,-4.97819880880967,-4.77548280691,-4.57227269780833,-4.18120883390101
38.349863,-5.36972636524256,-4.98112293322242,-4.77799929491687,-4.5747985162476,-4.18194736716946
38.449863,-5.36175742288548,-4.97791275713416,-4.77413537309813,-4.57023148671655,-4.17775245652442
38.549863,-5.3657648076115,-4.97664871134056,-4.77578126789286,-4.57049288101553,-4.1768490630943
38.649863,-5.35728471548321,-4.96778916450719,-4.76790290603124,-4.5638635054767,-4.16993747967004
38.749863,-5.33328080140778,-4.9420136352825,-4.73990488643859,-4.53605768336891,-4.14520677026104
38.849863,-5.31347077086363,-4.92390295058167,-4.71754679641839,-4.51675644402739,-4.12181920779239
38.949863,-5.29765252304944,-4.9055184302168,-4.70189575928839,-4.49994492916448,-4.10779227048228
39.049863,-5.29740772585667,-4.90610693118412,-4.7023773551666,-4.49812491327062,-4.10865667733269
39.149863,-5.28160076866673,-4.89005690413724,-4.68758162864256,-4.48242715233502,-4.08784915931692
39.249863,-5.2670846264087,-4.87517031579205,-4.66987912486939,-4.46688387195833,-4.07275051813801
39.349863,-5.24306878400008,-4.8526889164648,-4.64804499341153,-4.44462407049864,-4.0514112821174
39.449863,-5.21822051023464,-4.82685223686105,-4.62313396845356,-4.41817551135167,-4.02724221356706
39.549863,-5.190948932201,-4.79828373331245,-4.59473702816119,-4.39038209207862,-3.99906416309619
39.649863,-5.15482495264913,-4.76110499969563,-4.55769377130339,-4.35485317970221,-3.96288112665252
39.749863,-5.1250509022478,-4.73716491209441,-4.53381695268035,-4.32914083633389,-3.93844309347911
39.849863,-5.10883747836471,-4.72063061436843,-4.51798188351184,-4.31441383351266,-3.92286501013975
39.949863,-5.10788865796131,-4.72062307609543,-4.51803890067136,-4.3134052850639,-3.92591716056748
40.049863,-5.11249966556808,-4.72880101485346,-4.523966717307,-4.31976859370617,-3.93124578843542
40.149863,-5.14222744008112,-4.75161285223204,-4.54759367635252,-4.34352323924757,-3.95617668403199
40.249863,-5.16509711475761,-4.77661654870256,-4.5715160406442,-4.3667307757857,-3.980509758328
40.349863,-5.19309113795855,-4.80136247270557,-4.59763517511803,-4.39175410532543,-4.00423666484857
40.449863,-5.222216249049,-4.83246657101715,-4.62746752776546,-4.42127393484975,-4.03647532234632
40.549863,-5.25916926321238,-4.86483447971673,-4.66039096849553,-4.45643389792028,-4.06666737122762
40.649863,-5.28566601590442,-4.89379413966086,-4.68868463586807,-4.48395427795008,-4.0989185813623
40.749863,-5.29510084593045,-4.9025204357083,-4.69980080092962,-4.49161918057489,-4.10794837904455
40.849863,-5.29198279484446,-4.89653159737896,-4.69179672530246,-4.48780681505893,-4.09771918074448
40.949863,-5.28522085458045,-4.89061650766908,-4.68746246836244,-4.48286812826934,-4.09311213813016
41.049863,-5.2927600537923,-4.89394010327815,-4.69203617135373,-4.48570028934524,-4.0939197342231
41.149863,-5.3022698908958,-4.90754173838995,-4.70507958787098,-4.49901726230365,-4.10806708317764
41.249863,-5.31440813813831,-4.91917850056949,-4.71654141413731,-4.51051087066067,-4.11837062380757
41.349863,-5.32665105092496,-4.93300997165389,-4.73079074545303,-4.52325720353098,-4.13436972818128
41.449863,-5.33921954362844,-4.94490965354854,-4.74095940033655,-4.53491885913845,-4.1505597344491
41.549863,-5.34676884209681,-4.95604618622109,-4.7515763135921,-4.54654947279074,-4.15800826858526
41.649863,-5.33870380665423,-4.94926044692065,-4.74592098672497,-4.53820404524942,-4.14786425855847
41.749863,-5.3359835329343,-4.94364715562518,-4.74007799010294,-4.5345192785194,-4.14411981681555
41.849863,-5.3386529272096,-4.94736204058608,-4.74356790664617,-4.53727633279348,-4.14885385928433
41.949863,-5.34107343126636,-4.95159543959966,-4.74922324978216,-4.54251777720682,-4.15487569246033
42.049863,-5.36084287062272,-4.96467445865426,-4.76056812788799,-4.55590111496509,-4.16592911510206
42.149863,-5.37522477083286,-4.97888451347104,-4.77553542873563,-4.57188251691949,-4.18125941647328
42.249863,-5.39287778706154,-4.9947747360571,-4.79155832181145,-4.58752265866101,-4.20005887808505
42.349863,-5.40436134504636,-5.00212750079381,-4.7995703961757,-4.59481983266083,-4.20750409754032
42.449863,-5.38904114251897,-4.9976059414833,-4.79598080891658,-4.59110556927505,-4.20041277324646
42.549863,-5.39466160724361,-4.99801327047537,-4.7972868059739,-4.59163281764126,-4.2030806616073
42.649863,-5.37954315686115,-4.98648764178475,-4.78509539422998,-4.58073642051199,-4.1913061097542
42.749863,-5.35748615373196,-4.96685784409501,-4.76523828827265,-4.55908402814327,-4.16724549744239
42.849863,-5.33999719649015,-4.94567584500185,-4.74413771655107,-4.53784781667942,-4.14641643589602
42.949863,-5.31663264438286,-4.92533686931519,-4.72530582136438,-4.51847757878329,-4.12893960345803
43.049863,-5.31086994087554,-4.91505059030619,-4.71491419167474,-4.50775232607813,-4.11805519462309
43.149863,-5.29218615951206,-4.89915760686157,-4.69820486717469,-4.49306652669131,-4.10273226885757
43.249863,-5.27745530804292,-4.88424212507761,-4.6829892769401,-4.47952216825174,-4.08755841618471
43.349863,-5.27301345009092,-4.87841592324478,-4.67522025518566,-4.47300670241696,-4.07968127007851
43.449863,-5.27477458361656,-4.87915597304047,-4.67872398526644,-4.47572392888895,-4.08308679861367
43.549863,-5.27320248683036,-4.87593691765468,-4.674081291774,-4.47098273737601,-4.07776770804378
43.649863,-5.26939200837135,-4.87561683526675,-4.67544137826674,-4.47083777333026,-4.07798773975376
43.749863,-5.27442121743797,-4.87823528237151,-4.67558171749616,-4.47374509066825,-4.08057521696114
43.849863,-5.2781699737489,-4.88034224621,-4.68022420750045,-4.47703781499172,-4.081394204313
43.949863,-5.28541470927853,-4.88759015061069,-4.6880436598151,-4.48285484754431,-4.08970314294133
44.049863,-5.28802858763396,-4.89441319668338,-4.69537365534584,-4.49004150171508,-4.09521517553198
44.149863,-5.29373072649047,-4.90098346066039,-4.70170699201276,-4.49625316481341,-4.09886978403203
44.249863,-5.30599568389346,-4.91138111848447,-4.71491835010149,-4.50694225864865,-4.11126703399746
44.349863,-5.31161698953798,-4.91706220652446,-4.7177447582309,-4.51302335495564,-4.11820749311205
44.449863,-5.31231622044003,-4.91841991269505,-4.71867734236606,-4.51359765066369,-4.12144005583133
44.549863,-5.31257091867292,-4.91869503637316,-4.71704952637319,-4.51149032761209,-4.12157836440047
44.649863,-5.30445879413096,-4.91345860178513,-4.71018259142159,-4.50585381666286,-4.11513426036714
44.749863,-5.31427934505212,-4.92307741825883,-4.72047305069422,-4.51494968482383,-4.12595887072596
44.849863,-5.32382217822139,-4.93324014586249,-4.72879999585162,-4.52512470713153,-4.1318393103769
44.949863,-5.32564190405354,-4.93498156636017,-4.7326875485343,-4.52752902035777,-4.13268883859979
45.049863,-5.33420547438179,-4.9413263694872,-4.73947084466201,-4.53330370767199,-4.14058446702774
45.149863,-5.33520356298136,-4.94307967457779,-4.74010688361339,-4.53443289998571,-4.14382788827699
45.249863,-5.32646709211274,-4.93445964753387,-4.73156320775372,-4.52638370545374,-4.13245805573336
45.349863,-5.32177799710791,-4.92856796615836,-4.72496649703749,-4.51905335214006,-4.12702871677795
45.449863,-5.31717408977328,-4.92208428690715,-4.71970715628813,-4.51472213700365,-4.11983111788761
45.549863,-5.30713931640821,-4.91546378570749,-4.71294538115698,-4.50816235319235,-4.11510066620845
45.649863,-5.31229081136908,-4.92081767881882,-4.71642998986828,-4.51288979800564,-4.1236045208757
45.749863,-5.312884918925,-4.92263314547894,-4.71987504450528,-4.51613958311523,-4.12657688882673
45.849863,-5.32941617222807,-4.93690167360998,-4.73502257773157,-4.5311980440883,-4.14155197999091
45.949863,-5.35021347179277,-4.95532407910697,-4.75339606873485,-4.54985871437305,-4.15700460871177
46.049863,-5.36132592810492,-4.97144542915518,-4.76794779322132,-4.56292214901516,-4.16887635788862
46.149863,-5.37701231208003,-4.99073275525384,-4.78539824001072,-4.58038105952435,-4.18382804216084
46.249863,-5.38852446944667,-5.00035913940117,-4.79771844836393,-4.59373668518608,-4.1969491103956
46.349863,-5.39606950764757,-5.00648732744732,-4.80418061636545,-4.60039517033129,-4.20091137071735
46.449863,-5.3968813739207,-5.0078177537391,-4.80438272152543,-4.59877730168372,-4.2025080153864
46.549863,-5.38681813883574,-4.99993010411647,-4.79703667284656,-4.59317241948777,-4.19774181226003
46.649863,-5.37649967712655,-4.98920009841272,-4.78572121686778,-4.58273479437826,-4.18177608343436
46.749863,-5.36518929897955,-4.97685961836923,-4.77315836897396,-4.57121486818142,-4.17135777983505
46.849863,-5.335227133735,-4.94704708747294,-4.74310515742249,-4.54134251754519,-4.14393490901637
46.949863,-5.30670255757194,-4.91891529618725,-4.71550043388661,-4.51294094159366,-4.11867691172053
47.049863,-5.29033673246947,-4.90247327723087,-4.69812757320095,-4.49528035863179,-4.10470097644443
47.149863,-5.27769123489762,-4.89146102928386,-4.68601797985215,-4.48378180989789,-4.08822470740015
47.249863,-5.26755255158161,-4.87653157100785,-4.67085179601161,-4.46936863945172,-4.06891492843269
47.349863,-5.23696120848365,-4.84668562623274,-4.64230655859545,-4.43959250604245,-4.0382494433134
47.449863,-5.20184351653492,-4.81152794681577,-4.60971313560282,-4.40460120789339,-4.00796206698949
47.549863,-5.1739521521766,-4.78619164474549,-4.5834097382291,-4.37747050476981,-3.97937698376243
47.649863,-5.15197549876496,-4.7626431526927,-4.55898670366127,-4.35569818528635,-3.95894351677593
47.749863,-5.12241045805745,-4.73624887164703,-4.53299955515898,-4.3297795531045,-3.93179258693054
47.849863,-5.11743090937463,-4.72645741769251,-4.52395131920472,-4.32043421322489,-3.9229938307179
47.949863,-5.11365288150966,-4.72151977454646,-4.51629712165947,-4.31238388008139,-3.91771718382142
48.049863,-5.099150430297,-4.70354396920479,-4.50012064938804,-4.29419611522458,-3.89780753177353
48.149863,-5.07350802169386,-4.68265444344708,-4.47924340781132,-4.27416054038087,-3.87852947075789
48.249863,-5.06055920284124,-4.67089809406982,-4.46578242162744,-4.26334636616899,-3.86779590371876
48.349863,-5.05401148040108,-4.66172711383634,-4.45657143317486,-4.25384707725576,-3.86150572872456
48.449863,-5.03942353423041,-4.65157932337746,-4.44470197443341,-4.2409649798332,-3.84759495798465
48.549863,-5.0250134706646,-4.63603280527497,-4.4307243556043,-4.22564924776626,-3.83614363197205
48.649863,-5.01139549866936,-4.62075584014416,-4.41647461176091,-4.21177119165517,-3.8215083405638
48.749863,-5.0134325016898,-4.61849512136457,-4.41275999046945,-4.20982691513079,-3.81598447665774
48.849863,-5.01116223367024,-4.61725347282923,-4.41262424051338,-4.20839526364395,-3.81861595468979
48.949863,-5.00138590482957,-4.61230164111915,-4.40719737613544,-4.20451280513917,-3.81172961155482
49.049863,-5.00586639860508,-4.61855572218913,-4.41426779728913,-4.20882678971516,-3.81587877296909
49.149863,-5.01733575646592,-4.62631173468805,-4.42154955974081,-4.2174110417651,-3.82762228495912
49.249863,-5.02598478458665,-4.63620489923084,-4.4308279663402,-4.22729279320322,-3.83731197226356
49.349863,-5.01792707610311,-4.62891193486479,-4.4229914167228,-4.21756046879757,-3.82837373533928
49.449863,-5.00693236176346,-4.61815396809342,-4.41195329980017,-4.20794257547602,-3.82047533584816
49.549863,-4.98842430796422,-4.59863217227539,-4.39456075676463,-4.19089639195085,-3.8026117129569
49.649863,-4.96979396613905,-4.57795880005909,-4.37520605256607,-4.17112086090809,-3.78074525144848
49.749863,-4.95768165427631,-4.56138336613307,-4.35807922545225,-4.15405084218622,-3.76303287758741
49.849863,-4.95485892036127,-4.56260178125033,-4.3572860058339,-4.15444989048465,-3.76489244640864
49.949863,-4.95957678443318,-4.56601987193868,-4.36359358309669,-4.15997351470659,-3.76780628309805
50.049863,-4.96043311260867,-4.57058876506375,-4.36543075074454,-4.16262792441106,-3.77107045486162
50.149863,-4.96333945714215,-4.56987001027322,-4.3646753488831,-4.16225431318623,-3.76925147196842
50.249863,-4.97226939601517,-4.58160666073498,-4.37499846178004,-4.172627590714,-3.77868839576784
50.349863,-4.9924050805047,-4.60202850518099,-4.39731120819566,-4.19369509518864,-3.80248837931139
50.449863,-5.01307408843465,-4.62132673947628,-4.41696605043294,-4.21236537822371,-3.82189810638376
50.549863,-5.02919573189173,-4.63493740488337,-4.43289204748372,-4.22635582448199,-3.83634371336091
50.649863,-5.06013170662691,-4.6646225749719,-4.4624636893965,-4.25721992999914,-3.86314631440246
50.749863,-5.09536819334999,-4.70096205713098,-4.49884162803136,-4.29386924898218,-3.90171141665903
50.849863,-5.14240684655237,-4.75034321531258,-4.54689050280232,-4.34205479098672,-3.94751074955569
50.949863,-5.17355715153488,-4.78174942029003,-4.57634391350779,-4.3727972449439,-3.97791386525759
51.049863,-5.20324845916422,-4.81255234585081,-4.60687995740771,-4.40402211051927,-4.01320935533617
51.149863,-5.26067324744946,-4.86801787241801,-4.66440544135657,-4.45930023312411,-4.06741488496836
51.249863,-5.3212724013581,-4.92914751744848,-4.72565810746227,-4.51972701192455,-4.12902325099855
51.349863,-5.38341144913454,-4.99416239513505,-4.79075842302246,-4.58536993904316,-4.19688913626936
51.449863,-5.46036173816574,-5.06864001051389,-4.86697755669709,-4.66148570759943,-4.26830088931795
51.549863,-5.52561024054467,-5.1323521983355,-4.93001604737108,-4.72490778713661,-4.33031480551108
51.649863,-5.56577159143664,-5.1712106661875,-4.96682673727933,-4.76357790837064,-4.36994300504342
51.749863,-5.587116165866,-5.19276450894264,-4.98874100503435,-4.78568864123176,-4.39262123023222
51.849863,-5.60617683501859,-5.21359860707159,-5.00999858206156,-4.80704866124911,-4.41447477956339
51.949863,-5.61187044739848,-5.21878251872755,-5.01423852973753,-4.81088719421413,-4.41638194810212
52.049863,-5.61003526761931,-5.21378277348753,-5.00986636433085,-4.80661818166915,-4.41211135579382
52.149863,-5.61995096234103,-5.22327887753192,-5.02165092089057,-4.8173668487062,-4.4236308683275
52.249863,-5.65262373709385,-5.25377914109848,-5.05371169525712,-4.85020132822912,-4.45785864095113
52.349863,-5.69633775460963,-5.30090018130457,-5.09995311748608,-4.89575633567591,-4.50195616251222
52.449863,-5.73368801662772,-5.33919252837709,-5.13808706572687,-4.93573455413365,-4.53938027793594
52.549863,-5.75206466148745,-5.35581157055542,-5.15456739857344,-4.95145093687689,-4.554249704106
52.649863,-5.76701680503752,-5.37114145172046,-5.16958613094003,-4.96766403927755,-4.57362046186147
52.749863,-5.80413613413772,-5.40837752476094,-5.20566930650651,-5.00349445029834,-4.60599107295395
52.849863,-5.82739932640354,-5.43595078077831,-5.23276180262326,-5.029644812235,-4.63564569481669
52.949863,-5.81401589314233,-5.41787528720986,-5.21693183968755,-5.01130386864457,-4.61669603603106
53.049863,-5.80440997139103,-5.4126240197381,-5.20956983365606,-5.00658957924348,-4.61475468957797
53.149863,-5.80242726773588,-5.41035173693966,-5.20767439422225,-5.00329922615718,-4.61039632482628
53.249863,-5.78633624976726,-5.39604099547285,-5.19197445284112,-4.98972128930635,-4.59761547926099
53.349863,-5.74669892016323,-5.35513007484144,-5.15263159549383,-4.94875242621052,-4.5570788868135
53.449863,-5.71422535994487,-5.32541725527305,-5.12366906093201,-4.92082624552736,-4.52755866218507
53.549863,-5.72008178803741,-5.3296883308198,-5.12624617774929,-4.92380290008085,-4.53197447424795
53.649863,-5.7147032882938,-5.32602019670916,-5.12155798334081,-4.92129162744407,-4.5244581005369
53.749863,-5.67989353474774,-5.29211535699861,-5.09030452685982,-4.88749165097132,-4.49251078934955
53.849863,-5.67036015571232,-5.28410256870445,-5.08160478941164,-4.87810735730763,-4.49031319881651
53.949863,-5.69166829540163,-5.30100266779667,-5.09656881173131,-4.8937156376818,-4.50706272746431
54.049863,-5.6658132610604,-5.27555622781439,-5.07218354389277,-4.86751635081592,-4.47965694673115
54.149863,-5.60648921432063,-5.21701926196359,-5.01331108482772,-4.8117898695929,-4.41845467719229
54.249863,-5.54847688288791,-5.16148637847319,-4.95773478314698,-4.75495619038305,-4.36206843222904
54.349863,-5.49497234424548,-5.10373472194283,-4.90071723881069,-4.69695753923974,-4.30309035509526
54.449863,-5.4337601689673,-5.0426366117317,-4.83954584171091,-4.6354154281226,-4.2407078285717
54.549863,-5.35760445034002,-4.96575215434755,-4.76359343038889,-4.55946171104383,-4.16505603678828
54.649863,-5.28079013966816,-4.88857477170187,-4.68391573688602,-4.48061100068739,-4.08766197659579
