"","age","d13C","source","assigned location","assigned lat","assigned lon","category"
"43093","432.655100"," 5.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43094","432.658600"," 5.19000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43095","432.662200"," 4.99000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43096","432.665700"," 4.80000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43097","432.669300"," 5.09000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43098","432.672800"," 5.34000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43099","432.676400"," 5.22000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43100","432.679900"," 5.02000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43101","432.683500"," 5.13000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43102","432.687000"," 5.01000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43103","432.690600"," 4.78000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43104","432.694100"," 5.51000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43105","432.697700"," 4.92000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43106","432.701200"," 4.50000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43107","432.704800"," 4.87000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43108","432.708300"," 5.31000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43109","432.711900"," 4.96000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43110","432.715400"," 4.55000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43111","432.719000"," 4.54000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43112","432.722500"," 5.06000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43113","432.726100"," 5.29000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43114","432.729600"," 4.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43115","432.733200"," 4.96000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43116","432.736700"," 4.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43117","432.740300"," 4.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43118","432.743800"," 4.61000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43119","432.747400"," 4.75000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43120","432.750900"," 4.48000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43121","432.754500"," 4.44000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43122","432.758000"," 4.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43123","432.761600"," 4.28000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43124","432.765100"," 4.58000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43125","432.768700"," 4.14000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43126","432.772200"," 4.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43127","432.775800"," 4.55000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43128","432.779300"," 4.21000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43129","432.782900"," 4.22000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43130","432.786400"," 4.19000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43131","432.790000"," 4.14000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43132","432.793500"," 3.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43133","432.797100"," 3.96000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43134","432.800600"," 3.86000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43135","432.804200"," 4.00000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43136","432.807700"," 4.20000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43137","432.811300"," 3.63000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43138","432.814800"," 3.64000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43139","432.818400"," 3.59000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43140","432.821900"," 3.68000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43141","432.825500"," 3.30000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43142","432.829000"," 2.81000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43143","432.832600"," 2.64000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43144","432.836100"," 2.93000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43145","432.839700"," 2.78000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43146","432.843200"," 2.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43147","432.846800"," 2.86000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43148","432.850300"," 2.57000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43149","432.853900"," 2.79000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43150","432.857400"," 2.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43151","432.861000"," 2.59000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43152","432.864500"," 2.70000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43153","432.868100"," 2.73000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43154","432.871600"," 2.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43155","432.875200"," 2.61000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43156","432.878700"," 2.66000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43157","432.882300"," 2.92000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43158","432.885800"," 2.48000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43159","432.889400"," 2.57000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43160","432.892900"," 2.46000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43161","432.896500"," 2.68000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43162","432.900000"," 2.18000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43163","432.912300"," 2.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43164","432.924600"," 2.58000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43165","432.936900"," 2.83000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43166","432.949200"," 3.03000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43167","432.961600"," 2.84000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43168","432.973900"," 2.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43169","432.986200"," 2.26000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43170","432.998500"," 2.38000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43171","433.010800"," 2.65000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43172","433.023100"," 2.80000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43173","433.035400"," 2.76000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43174","433.047700"," 2.42000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43175","433.060000"," 2.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43176","433.072400"," 2.35000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43177","433.084700"," 1.97000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43178","433.097000"," 2.09000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43179","433.109300"," 2.20000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43180","433.121600"," 2.53000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43181","433.133900"," 2.27000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43182","433.146200"," 2.23000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43183","433.158500"," 2.59000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43184","433.170800"," 2.30000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43185","433.183200"," 2.31000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43186","433.195500"," 2.33000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43187","433.207800"," 2.13000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43188","433.220100"," 1.91000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43189","433.232400"," 1.93000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43190","433.244700"," 1.89000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43191","433.257000"," 1.61000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43192","433.269300"," 2.12000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43193","433.281600"," 1.94000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43194","433.294000"," 2.00000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43195","433.306300"," 2.02000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43196","433.318600"," 2.20000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43197","433.330900"," 1.02000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43198","433.343200"," 2.06000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43199","433.355500"," 1.87000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43200","433.367800"," 2.06000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43201","433.380100"," 2.13000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43202","433.392400"," 2.17000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43203","433.404800"," 2.02000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43204","433.417100"," 2.10000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43205","433.429400"," 2.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43206","433.441700"," 1.93000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43207","433.454000"," 2.25000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43208","433.466300"," 2.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43209","433.478600"," 1.82000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43210","433.490900"," 1.94000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43211","433.503200"," 1.70000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43212","433.515600"," 1.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43213","433.527900"," 1.20000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43214","433.540200"," 2.04000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43215","433.552500"," 1.92000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43216","433.564800"," 2.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43217","433.577100"," 2.20000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43218","433.589400"," 1.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43219","433.601700"," 2.07000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43220","433.614000"," 2.09000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43221","433.626300"," 2.05000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43222","433.638700"," 1.88000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43223","433.651000"," 1.91000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43224","433.663300"," 2.11000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43225","433.675600"," 1.67000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43226","433.687900"," 1.77000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43227","433.700200"," 1.55000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43228","433.712500"," 1.65000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43229","433.724800"," 1.91000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43230","433.737100"," 1.84000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43231","433.749500"," 1.88000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43232","433.761800"," 1.95000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43233","433.774100"," 1.98000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43234","433.786400"," 1.69000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43235","433.798700"," 1.73000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43236","433.811000"," 1.78000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43237","433.823300"," 1.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43238","433.835600"," 1.64000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43239","433.847900"," 1.62000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43240","433.860300"," 1.59000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43241","433.872600"," 1.52000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43242","433.884900"," 1.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43243","433.897200"," 1.45000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43244","433.909500"," 1.33000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43245","433.921800"," 1.36000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43246","433.934100"," 1.34000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43247","433.946400"," 1.41000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
"43248","433.958700"," 1.15000000","Hartke et al. 2021","Altajme Core, Sweden"," 57.40","  18.50","bulk open ocean"
