age,d13C,source,assigned location,assigned lat,assigned lon,category,
182.299665,3.19,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.3,2.4,"Gomez, J.J.,  Goy, A., Canales, M.L. 2008",Iberian Range,41.49,-1.43,Belemnite,
182.3,3.13,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.3,2.43,"Mcarthur, J., Donovan, D., Thirlwall, M., Fouke, B., and Mattey, D. 2000",Cleveland Basin (Yorkshire Coast),54.53,-0.75,Belemnite,
182.300543,3.32,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.301421,3.37,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.302299,3.33,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.303176,3.34,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.304054,3.14,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.304932,3.19,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.30581,3.29,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.306688,3.21,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.307566,3.13,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.308444,3.25,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.309322,3.13,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.31,1.26,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W. 2012",Grands Causses Basin,44.49,3.49,Belemnite,
182.31,2.2,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W. 2012",Grands Causses Basin,44.49,3.49,Belemnite,
182.31,3.35,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.3102,3.16,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.311077,3.12,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.311955,3.18,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.312833,3.11,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.313711,3.12,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.314589,2.91,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.315467,2.85,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.316345,2.7,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.317223,2.86,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.318101,2.77,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.318978,2.85,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.319856,3.04,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.32,2.43,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.32,2.96,"Mcarthur, J., Donovan, D., Thirlwall, M., Fouke, B., and Mattey, D. 2000",Cleveland Basin (Yorkshire Coast),54.53,-0.75,Belemnite,
182.326002,3.05,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.326879,3.13,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.327757,3.18,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.328635,3.09,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.34,1.69,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.34,2.15,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.34,2.91,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.34,3.07,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.34,3.29,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),54.48,-0.59,Belemnite,
182.346193,3.1,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.347071,3.08,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.347949,3.08,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.348827,3.18,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.349705,3.17,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.350583,3.11,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.351461,3.08,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.352338,2.83,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.353216,2.83,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.354094,2.8,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.354972,2.81,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.35585,3.01,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.356728,2.84,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.357606,2.74,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.358484,2.9,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.359362,3.01,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.36,1,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W. 2012",Grands Causses Basin,44.49,3.49,Belemnite,
182.36,2.18,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W. 2012",Grands Causses Basin,44.49,3.49,Belemnite,
182.360239,3.07,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.361117,3.02,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.361995,3.07,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.362873,2.92,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.363751,2.97,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.364629,3.05,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.365507,3.03,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.366385,2.93,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.367263,3.03,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.368141,2.98,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.369018,2.89,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.369896,2.92,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.37,4.1,"Mcarthur, J., Donovan, D., Thirlwall, M., Fouke, B., and Mattey, D. 2000",Cleveland Basin (Yorkshire Coast),54.53,-0.75,Belemnite,
182.37,1.35,"Metodiev, L., and Koleva-Rekalova, E. 2008",Western Balkan Mountains (south of the Moesian PF),42.89,23.12,Belemnite,
182.370774,2.99,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.371652,2.98,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.37253,2.93,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.373408,2.9,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.374286,2.86,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.375164,2.94,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.376042,2.84,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.376919,2.81,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.377797,2.84,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.378675,2.79,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.379553,2.82,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.380431,2.92,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.381309,2.97,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.382187,2.96,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.383065,2.88,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.383942,2.87,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.38482,2.73,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.385698,2.81,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.386576,2.83,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.387454,2.76,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.388332,2.82,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.38921,2.85,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.39,2.15,"Li, Q., Mcarthur, J., and Atkinson, T. 2012",Cleveland Basin (Yorkshire Coast),46.35,4.79,Belemnite,
182.39,4.69,"Mcarthur, J., Donovan, D., Thirlwall, M., Fouke, B., and Mattey, D. 2000",Cleveland Basin (Yorkshire Coast),54.53,-0.75,Belemnite,
182.390088,2.89,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.390966,2.84,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.391844,2.85,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.392721,2.77,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.393599,2.79,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
182.394477,2.74,Hesselbo et al. 2007,Peniche 1,39.36,-9.39,bulk,
